"Authors","Year","Title","Journal","Doi","URL","Human","No access","Lat_Deg","Lat_Min","Lat_Sec","Lat_NS","Lon_Deg","Lon_Min","Lon_Sec","Lon_EW","Location","Habitat","Target_Habitat","Experiment","Sample_Diameter_mm","Sample_Area_mm2","Sample_Depth_mm","Sample_Volume_mm3","Sample_Weight_g","Number_Sites","Samples_Per_Site","Total_Number_Samples","Method","Method_Volume_mm3","Method_Volume_Fraction","Method_Weight_g","Total_Seeds","Total_Species","Seed_density_m2","Seed_density_litre","Pos_Species","Neg_Species","Comments","Action required","","","","","","","","","","","","","",""
"Czarnecka, J","2004","Seed longevity and recruitment of seedlings in xerothermic grassland","POLISH JOURNAL OF ECOLOGY","None","https://scholar.google.com/scholar?q=Seed+longevity+and+recruitment+of+seedlings+in+xerothermic+grassland","ML","","50","28","","N","23","29","","E","","Grassland","","","","","50","100000","","1","60","","Emergence","","","","","26","1449","","","","","","","","","","","","","","","","","","",""
"Czarnecka, J","2004","Seed longevity and recruitment of seedlings in xerothermic grassland","POLISH JOURNAL OF ECOLOGY","None","https://scholar.google.com/scholar?q=Seed+longevity+and+recruitment+of+seedlings+in+xerothermic+grassland","ML","","50","28","","N","23","29","","E","","Grassland","","","","","50","100000","","1","60","","Emergence","","","","","24","1656","","","","","","","","","","","","","","","","","","",""
"Czarnecka, J","2004","Seed longevity and recruitment of seedlings in xerothermic grassland","POLISH JOURNAL OF ECOLOGY","None","https://scholar.google.com/scholar?q=Seed+longevity+and+recruitment+of+seedlings+in+xerothermic+grassland","ML","","50","28","","N","23","29","","E","","Grassland","","","","","50","100000","","1","60","","Emergence","","","","","24","3420","","","","","","","","","","","","","","","","","","",""
"Hroudova, Z; Zakravsky, P; Cechurova, O","2004","Germination of seed of Alisma gramineum and its distribution in the Czech Republic","PRESLIA","None","https://scholar.google.com/scholar?q=Germination+of+seed+of+Alisma+gramineum+and+its+distribution+in+the+Czech+Republic","ML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Jongepierova, I; Jongepier, JW; Klimes, L","2004","Restoring grassland on arable land: an example of a fast spontaneous succession without weed-dominated stages","PRESLIA","None","https://scholar.google.com/scholar?q=Restoring+grassland+on+arable+land:+an+example+of+a+fast+spontaneous+succession+without+weed-dominated+stages","ML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Kalmbacher, RS","2004","Germinable seed in the soil seed bank of five bahiagrass-legume pastures","SOIL AND CROP SCIENCE SOCIETY OF FLORIDA PROCEEDINGS","None","https://scholar.google.com/scholar?q=Germinable+seed+in+the+soil+seed+bank+of+five+bahiagrass-legume+pastures","ML","requested ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Milton, SJ","2004","Grasses as invasive alien plants in South Africa","SOUTH AFRICAN JOURNAL OF SCIENCE","None","https://scholar.google.com/scholar?q=Grasses+as+invasive+alien+plants+in+South+Africa","ML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hawksworth, DL","2004","Fungal diversity and its implications for genetic resource collections","STUDIES IN MYCOLOGY","None","https://scholar.google.com/scholar?q=Fungal+diversity+and+its+implications+for+genetic+resource+collections","ML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gruber, S; Pekrun, C; Claupein, W","2004","Reducing oilseed rape (Brassica napus) volunteers by selecting genotypes with low seed persistence","ZEITSCHRIFT FUR PFLANZENKRANKHEITEN UND PFLANZENSCHUTZ-JOURNAL OF PLANT DISEASES AND PROTECTION","None","https://scholar.google.com/scholar?q=Reducing+oilseed+rape+(Brassica+napus)+volunteers+by+selecting+genotypes+with+low+seed+persistence","ML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"van den Berg, LJL; Vergeer, P; Roelofs, JGM","2003","Heathland restoration in The Netherlands: Effects of turf cutting depth on germination of Arnica montana","APPLIED VEGETATION SCIENCE","None","https://scholar.google.com/scholar?q=Heathland+restoration+in+The+Netherlands:+Effects+of+turf+cutting+depth+on+germination+of+Arnica+montana","ML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bernhardt, KG; Koch, M; Spitzer, M; Schreiber, KF","2003","Lack off reed colonization after river dislocation near Bremen (Germany)","BODENKULTUR","None","https://scholar.google.com/scholar?q=Lack+off+reed+colonization+after+river+dislocation+near+Bremen+(Germany)","ML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Meli, P","2003","Tropical forest restoration. twenty years of academic research","INTERCIENCIA","None","https://scholar.google.com/scholar?q=Tropical+forest+restoration.+twenty+years+of+academic+research","ML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Carque-Alamo, E; Marrero-Gomez, M; Banares-Baudet, A","2003","Seed germination and dormancy in Echium acanthocarpum Svent. (Boraginaceae), an endangered plant of the Canary Islands, Spain","NATURAL AREAS JOURNAL","None","https://scholar.google.com/scholar?q=Seed+germination+and+dormancy+in+Echium+acanthocarpum+Svent.+(Boraginaceae),+an+endangered+plant+of+the+Canary+Islands,+Spain","ML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sojka, RE; Morishita, DW; Foerster, JA; Wille, MJ","2003","Weed seed transport and weed establishment as affected by polyacrylamide in furrow-irrigated corn","JOURNAL OF SOIL AND WATER CONSERVATION","None","https://scholar.google.com/scholar?q=Weed+seed+transport+and+weed+establishment+as+affected+by+polyacrylamide+in+furrow-irrigated+corn","ML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Burke, A","2003","Practical measures in arid land restoration after mining - a review for the southern Namib","SOUTH AFRICAN JOURNAL OF SCIENCE","None","https://scholar.google.com/scholar?q=Practical+measures+in+arid+land+restoration+after+mining+-+a+review+for+the+southern+Namib","ML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Yu, SL; Sternberg, M; Jiang, GM; Kutiel, P","2003","Heterogeneity in soil seed banks in a Mediterranean coastal sand dune","ACTA BOTANICA SINICA","None","https://scholar.google.com/scholar?q=Heterogeneity+in+soil+seed+banks+in+a+Mediterranean+coastal+sand+dune","ML","","32.2599","","","","34.8403","","","","Poleg Stream nature reserve, Israel","Grassland","","","","62500","50","","","4","10","","Extraction","","","","","61","1021","","","","","","","","","","","","","","","","","","",""
"Kisdi, E; Geritz, SAH","2003","Competition-colonization trade-off between perennial plants: exclusion of the rare species, hysteresis effects and the robustness of co-existence under replacement competition","EVOLUTIONARY ECOLOGY RESEARCH","None","https://scholar.google.com/scholar?q=Competition-colonization+trade-off+between+perennial+plants:+exclusion+of+the+rare+species,+hysteresis+effects+and+the+robustness+of+co-existence+under+replacement+competition","ML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Laughlin, DC","2003","Lack of native propagules in a Pennsylvania, USA, limestone prairie seed bank: Futile hopes for a role in ecological restoration","NATURAL AREAS JOURNAL","None","https://scholar.google.com/scholar?q=Lack+of+native+propagules+in+a+Pennsylvania,+USA,+limestone+prairie+seed+bank:+Futile+hopes+for+a+role+in+ecological+restoration","ML","","40.8455","","","","-77.6109","","","","Great plains prarie remnant. Penns Valley, Centre County, Pennsylvania","Grassland","","","25","","100","","","1","60","","Emergence","","","","","20","","","","","","","","","","","","","","","","","","","",""
"Van Buren, R; Harper, KT","2003","Demographic and environmental relations of two rare Astragalus species endemic to Washington County, Utah: Astragalus holmgreniorum and A-ampullarioides","WESTERN NORTH AMERICAN NATURALIST","None","https://scholar.google.com/scholar?q=Demographic+and+environmental+relations+of+two+rare+Astragalus+species+endemic+to+Washington+County,+Utah:+Astragalus+holmgreniorum+and+A-ampullarioides","ML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Baba, W","2003","Changes in the structure and floristic composition of the limestone grasslands after cutting trees and shrubs and mowing","ACTA SOCIETATIS BOTANICORUM POLONIAE","None","https://scholar.google.com/scholar?q=Changes+in+the+structure+and+floristic+composition+of+the+limestone+grasslands+after+cutting+trees+and+shrubs+and+mowing","ML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Wagner, M; Poschlod, P; Setchfield, RP","2003","Soil seed bank in managed and abandoned semi-natural meadows in Soomaa National Park, Estonia","ANNALES BOTANICI FENNICI","None","https://scholar.google.com/scholar?q=Soil+seed+bank+in+managed+and+abandoned+semi-natural+meadows+in+Soomaa+National+Park,+Estonia","ML","","58","25","","N","25","2","","E","","Grassland","Grassland","","40","","120","","","4","","35","Emergence","","","","4927","53","","","","","","","","","","","","","","","","","","","",""
"Gardmark, A; Enberg, K; Ripa, J; Laakso, J; Kaitala, V","2003","The ecology of recovery","ANNALES ZOOLOGICI FENNICI","None","https://scholar.google.com/scholar?q=The+ecology+of+recovery","IK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bossuyt, B; Hermy, M","2003","The potential of soil seedbanks in the ecological restoration of grassland and heathland communities","BELGIAN JOURNAL OF BOTANY","None","https://scholar.google.com/scholar?q=The+potential+of+soil+seedbanks+in+the+ecological+restoration+of+grassland+and+heathland+communities","DK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Narita, K","2003","Size-specific carbon allocation, seed production, and seed dispersal patterns in a desert lignified annual, Blepharis sindica (Acanthaceae)","ECOSCIENCE","None","https://scholar.google.com/scholar?q=Size-specific+carbon+allocation,+seed+production,+and+seed+dispersal+patterns+in+a+desert+lignified+annual,+Blepharis+sindica+(Acanthaceae)","IK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lloyd, KM; Lee, WG; Fenner, M; Loughnan, AE","2003","Vegetation change after artificial disturbance in an alpine Chionochloa pallens grassland in New Zealand","NEW ZEALAND JOURNAL OF ECOLOGY","None","https://scholar.google.com/scholar?q=Vegetation+change+after+artificial+disturbance+in+an+alpine+Chionochloa+pallens+grassland+in+New+Zealand","IK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Feldmeyer-Christe, E; Kuchler, M","2002","Eleven years of vegetation changes after a bog burst","BOTANICA HELVETICA","None","https://scholar.google.com/scholar?q=Eleven+years+of+vegetation+changes+after+a+bog+burst","JP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Odion, D; Tyler, C","2002","Are long fire-free periods needed to maintain the endangered, fire-recruiting shrub Arctostaphylos morroensis(Ericaceae)?","CONSERVATION ECOLOGY","None","https://scholar.google.com/scholar?q=Are+long+fire-free+periods+needed+to+maintain+the+endangered,+fire-recruiting+shrub+Arctostaphylos+morroensis(Ericaceae)?","IK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Masaki, T; Nakashizuka, A","2002","Seedling demography of Swida controversa: effect of light and distance to conspecifics","ECOLOGY","None","https://scholar.google.com/scholar?q=Seedling+demography+of+Swida+controversa:+effect+of+light+and+distance+to+conspecifics","IK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Alyemeni, MN","2002","Germinable soil seed bank of desert plant communities in wadi Al-Ammaria, Riyadh, Saudi Arabia","KUWAIT JOURNAL OF SCIENCE & ENGINEERING","None","https://scholar.google.com/scholar?q=Germinable+soil+seed+bank+of+desert+plant+communities+in+wadi+Al-Ammaria,+Riyadh,+Saudi+Arabia","ML","","25.5142","","","","46.2928","","","","Al Amaaria, Saudi Arabia","Grassland","","","","250000","20","","","5","10","","Emergence","","","","","25","1450","","","","","","","","","","","","","","","","","","",""
"Alyemeni, MN","2002","Germinable soil seed bank of desert plant communities in wadi Al-Ammaria, Riyadh, Saudi Arabia","KUWAIT JOURNAL OF SCIENCE & ENGINEERING","None","https://scholar.google.com/scholar?q=Germinable+soil+seed+bank+of+desert+plant+communities+in+wadi+Al-Ammaria,+Riyadh,+Saudi+Arabia","ML","","25.5142","","","","46.2928","","","","Al Amaaria, Saudi Arabia","Grassland","","","","250000","20","","","5","10","","Emergence","","","","","4","37","","","","","","","","","","","","","","","","","","",""
