"Author","Year","Title","Journal","Doi","URL"
"Amezaga, I; Onaindia, M",1997,"The effect of evergreen and deciduous coniferous plantations on the field layer and seed bank of native woodlands","ECOGRAPHY","10.1111/j.1600-0587.1997.tb00375.x","http://doi.org/10.1111/j.1600-0587.1997.tb00375.x"
"Hegazy, AK",1997,"Plant succession and its optimization on tar-polluted coasts in the Arabian Gulf region","ENVIRONMENTAL CONSERVATION","10.1017/S0376892997000210","http://doi.org/10.1017/S0376892997000210"
"Gutterman, Y",1997,"Spring and summer daily subsurface temperatures in three microhabitats in a flat natural loess area in the Negev Desert, Israel","JOURNAL OF ARID ENVIRONMENTS","10.1006/jare.1996.0212","http://doi.org/10.1006/jare.1996.0212"
"Treweek, JR; Watt, TA; Hambler, C",1997,"Integration of sheep production and nature conservation: Experimental management","JOURNAL OF ENVIRONMENTAL MANAGEMENT","10.1006/jema.1996.0102","http://doi.org/10.1006/jema.1996.0102"
"Tsuyuzaki, S",1997,"Wetland development in early stages of volcanic succession","JOURNAL OF VEGETATION SCIENCE","10.2307/3237324","http://doi.org/10.2307/3237324"
"Froborg, H; Eriksson, O",1997,"Local colonization and extinction of field layer plants in a deciduous forest and their dependence upon life history features","JOURNAL OF VEGETATION SCIENCE","10.2307/3237329","http://doi.org/10.2307/3237329"
"Itakura, S; Imai, I; Itoh, K",1997,"''Seed bank'' of coastal planktonic diatoms in bottom sediments of Hiroshima bay, Seto inland sea, Japan","MARINE BIOLOGY","10.1007/s002270050116","http://doi.org/10.1007/s002270050116"
"Maron, JL; Simms, EL",1997,"Effect of seed predation on seed bank size and seedling recruitment of bush lupine (Lupinus arboreus)","OECOLOGIA","10.1007/s004420050210","http://doi.org/10.1007/s004420050210"
"Hulme, PE",1997,"Post-dispersal seed predation and the establishment of vertebrate dispersed plants in Mediterranean scrublands","OECOLOGIA","10.1007/s004420050212","http://doi.org/10.1007/s004420050212"
"Grime, JP; Thompson, K; Hunt, R; Hodgson, JG; Cornelissen, JHC; Rorison, IH; Hendry, GAF; Ashenden, TW; Askew, AP; Band, SR; Booth, RE; Bossard, CC; Campbell, BD; Cooper, JEL; Davison, AW; Gupta, PL; Hall, W; Hand, DW; Hannah, MA; Hillier, SH; Hodkinson, DJ; Jalili, A; Liu, Z; Mackey, JML; Matthews, N; Mowforth, MA; Neal, AM; Reader, RJ; Reiling, K; RossFraser, W; Spencer, RE; Sutton, F; Tasker, DE; Thorpe, PC; Whitehouse, J",1997,"Integrated screening validates primary axes of specialisation in plants","OIKOS","10.2307/3546011","http://doi.org/10.2307/3546011"
"Walck, JL; Baskin, JM; Baskin, CC",1997,"A comparative study of the seed germination biology of a narrow endemic and two geographically-widespread species of Solidago (Asteraceae) .2. Germination responses of buried seeds in relation to seasonal temperature cycles","SEED SCIENCE RESEARCH","10.1017/S0960258500003548","http://doi.org/10.1017/S0960258500003548"
"vanderValk, AG; Rosburg, TR",1997,"Seed bank composition along a phosphorus gradient in the northern Florida Everglades","WETLANDS","10.1007/BF03161411","http://doi.org/10.1007/BF03161411"
"McGraw, JB; Day, TA",1997,"Size and characteristics of a natural seed bank in Antarctica","ARCTIC AND ALPINE RESEARCH","10.2307/1552048","http://doi.org/10.2307/1552048"
"Parker, WC; Watson, SR; Cairns, DW",1997,"The role of hair-cap mosses (Polytrichum spp) in natural regeneration of white spruce (Picea glauca (Moench) Voss)","FOREST ECOLOGY AND MANAGEMENT","10.1016/S0378-1127(96)03956-4","http://doi.org/10.1016/S0378-1127(96)03956-4"
"Pascarella, JB",1997,"Hurricane disturbance and the regeneration of Lysiloma latisiliquum (Fabaceae): A tropical tree in south Florida","FOREST ECOLOGY AND MANAGEMENT","10.1016/S0378-1127(96)03918-7","http://doi.org/10.1016/S0378-1127(96)03918-7"
"Schutz, W; Milberg, P",1997,"Seed germination in Launaea arborescens: A continuously flowering semi-desert shrub","JOURNAL OF ARID ENVIRONMENTS","10.1006/jare.1996.0201","http://doi.org/10.1006/jare.1996.0201"
"Prach, K; Pysek, P; Smilauer, P",1997,"Changes in species traits during succession: A search for pattern","OIKOS","10.2307/3546109","http://doi.org/10.2307/3546109"
"Lunt, ID",1997,"Germinable soil seed basks of anthropogenic native grasslands and grassy forest remnants in temperate south-eastern Australia","PLANT ECOLOGY","10.1023/A:1009780301775","http://doi.org/10.1023/A:1009780301775"
"Bhowmik, PC",1997,"Weed biology: Importance to weed management","WEED SCIENCE","10.1017/S0043174500092973","http://doi.org/10.1017/S0043174500092973"
"Cardina, J; Johnson, GA; Sparrow, DH",1997,"The nature and consequence of weed spatial distribution","WEED SCIENCE","10.1017/S0043174500092997","http://doi.org/10.1017/S0043174500092997"
"Bertiller, MB; Aloia, DA",1997,"Seed bank strategies in Patagonian semi-arid grasslands in relation to their management and conservation","BIODIVERSITY AND CONSERVATION","10.1023/A:1018397615476","http://doi.org/10.1023/A:1018397615476"
"Moro, MJ; Pugnaire, FI; Haase, P; Puigdefabregas, J",1997,"Mechanisms of interaction between a leguminous shrub and its understorey in a semi-arid environment","ECOGRAPHY","10.1111/j.1600-0587.1997.tb00360.x","http://doi.org/10.1111/j.1600-0587.1997.tb00360.x"
"Holmes, PM; Cowling, RM",1997,"The effects of invasion by Acacia saligna on the guild structure and regeneration capabilities of South African fynbos shrublands","JOURNAL OF APPLIED ECOLOGY","10.2307/2404879","http://doi.org/10.2307/2404879"
"Smith, MC; Reeder, RH; Thomas, MB",1997,"A model to determine the potential for biological control of Rottbaellia cochinchinensis with the head smut Sporisorium ophiuri","JOURNAL OF APPLIED ECOLOGY","10.2307/2404884","http://doi.org/10.2307/2404884"
"Enright, NJ; Goldblum, D; Ata, P; Ashton, DH",1997,"The independent effects of heat, smoke and ash on emergence of seedlings from the soil seed bank of a heathy Eucalyptus woodland in Grampians (Gariwerd) National Park, western Victoria","AUSTRALIAN JOURNAL OF ECOLOGY","10.1111/j.1442-9993.1997.tb00643.x","http://doi.org/10.1111/j.1442-9993.1997.tb00643.x"
"Westcott, K; Whillans, TH; Fox, MG",1997,"Viability and abundance of seeds of submerged macrophytes in the sediment of disturbed and reference shoreline marshes in Lake Ontario","CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE","10.1139/b97-048","http://doi.org/10.1139/b97-048"
"Ortega, M; Levassor, C; Peco, B",1997,"Seasonal dynamics of Mediterranean pasture seed banks along environmental gradients","JOURNAL OF BIOGEOGRAPHY","10.1046/j.1365-2699.1997.00080.x","http://doi.org/10.1046/j.1365-2699.1997.00080.x"
"Bai, YG; Romo, JT",1997,"Seed production, seed rain, and the seedbank of fringed sagebrush","JOURNAL OF RANGE MANAGEMENT","10.2307/4002372","http://doi.org/10.2307/4002372"
"Jaksic, FM; Silva, SI; Meserve, PL; Gutierrez, JR",1997,"A long-term study of vertebrate predator responses to an El Nino (ENSO) disturbance in western South America","OIKOS","10.2307/3546302","http://doi.org/10.2307/3546302"
"Stevenson, MJ; Ward, LK; Pywell, RF",1997,"Re-creating semi-natural communities: Vacuum harvesting and hand collection of seed on calcareous grassland","RESTORATION ECOLOGY","10.1046/j.1526-100X.1997.09707.x","http://doi.org/10.1046/j.1526-100X.1997.09707.x"
"Khan, M; Cavers, PB; Kane, M; Thompson, K",1997,"Role of the pigmented seed coat of prose millet (Panicum miliaceum L) in imbibition, germination and seed persistence","SEED SCIENCE RESEARCH","10.1017/S0960258500003329","http://doi.org/10.1017/S0960258500003329"
"Mulugeta, D; Stoltenberg, DE",1997,"Increased weed emergence and seed bank depletion by soil disturbance in a no-tillage system","WEED SCIENCE","10.1017/S0043174500092778","http://doi.org/10.1017/S0043174500092778"
"Stauffer, AL; Brooks, RP",1997,"Plant and soil responses to salvaged marsh surface and organic matter amendments at a created wetland in central Pennsylvania","WETLANDS","10.1007/BF03160721","http://doi.org/10.1007/BF03160721"
"Milton, SJ; Dean, WRJ; Klotz, S",1997,"Thicket formation in abandoned fruit orchards: Processes and implications for the conservation of semi-dry grasslands in Central Germany","BIODIVERSITY AND CONSERVATION","10.1023/A:1018300321411","http://doi.org/10.1023/A:1018300321411"
"Kotanen, PM",1997,"Effects of gap area and shape on recolonization by grassland plants with differing reproductive strategies","CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE","10.1139/b97-037","http://doi.org/10.1139/b97-037"
"Pagnotta, MA; Snaydon, RW; Cocks, PS",1997,"The effects of environmental factors on components and attributes of a Mediterranean grassland","JOURNAL OF APPLIED ECOLOGY","10.2307/2404845","http://doi.org/10.2307/2404845"
"Dessaint, F; Chadoeuf, R; Barralis, G",1997,"Nine years' soil seed bank and weed vegetation relationships in an arable field without weed control","JOURNAL OF APPLIED ECOLOGY","10.2307/2404853","http://doi.org/10.2307/2404853"
"Ghermandi, L",1997,"Seasonal patterns in the seed bank of a grassland in north-western Patagonia","JOURNAL OF ARID ENVIRONMENTS","10.1006/jare.1996.0168","http://doi.org/10.1006/jare.1996.0168"
"Simovich, MA; Hathaway, SA",1997,"Diversified bet-hedging as a reproductive strategy of some ephemeral pool anostracans (Branchiopoda)","JOURNAL OF CRUSTACEAN BIOLOGY","10.2307/1549460","http://doi.org/10.2307/1549460"
"VivianSmith, G",1997,"Microtopographic heterogeneity and floristic diversity in experimental wetland communities","JOURNAL OF ECOLOGY","10.2307/2960628","http://doi.org/10.2307/2960628"
"Gutierrez, JR; Meserve, PL; Herrera, S; Contreras, LC; Jaksic, FM",1997,"Effects of small mammals and vertebrate predators on vegetation in the Chilean semiarid zone","OECOLOGIA","10.1007/s004420050099","http://doi.org/10.1007/s004420050099"
"Teketay, D",1997,"The impact of clearing and conversion of dry Afromontane forests into arable land on the composition and density of soil seed banks","ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY","10.1016/S1146-609X(97)80041-0","http://doi.org/10.1016/S1146-609X(97)80041-0"
"Virkajarvi, P; Huhta, H; Tuuri, H",1997,"Effect of nitrogen fertilization, grass species and cultivar on sod production on Valkeasuo peat bog - a case study","AGRICULTURAL AND FOOD SCIENCE IN FINLAND","10.23986/afsci.72790","http://doi.org/10.23986/afsci.72790"
"Walck, JL; Baskin, CC; Baskin, JM",1997,"Comparative achene germination requirements of the rockhouse endemic Ageratina luciae-brauniae and its widespread close relative A-altissima (Asteraceae)","AMERICAN MIDLAND NATURALIST","10.2307/2426750","http://doi.org/10.2307/2426750"
"Carrington, ME",1997,"Soil seed bank structure and composition in Florida sand pine scrub","AMERICAN MIDLAND NATURALIST","10.2307/2426753","http://doi.org/10.2307/2426753"
"Gibberd, MR; Cocks, PS",1997,"Effect of waterlogging and soil pH on the micro-distribution of naturalised annual legumes","AUSTRALIAN JOURNAL OF AGRICULTURAL RESEARCH","10.1071/A96074","http://doi.org/10.1071/A96074"
"Heap, JW",1997,"Biology and control of Reseda lutea L .1. Seed biology and seedling growth","AUSTRALIAN JOURNAL OF AGRICULTURAL RESEARCH","10.1071/A96107","http://doi.org/10.1071/A96107"
"Roche, S; Dixon, KW; Pate, JS",1997,"Seed ageing and smoke: Partner cues in the amelioration of seed dormancy in selected Australian native species","AUSTRALIAN JOURNAL OF BOTANY","10.1071/BT96099","http://doi.org/10.1071/BT96099"
"Willis, AJ; Groves, RH; Ash, JE",1997,"Seed ecology of Hypericum gramineum, an Australian forb","AUSTRALIAN JOURNAL OF BOTANY","10.1071/BT96074","http://doi.org/10.1071/BT96074"
"Navie, SC; Rogers, RW",1997,"The relationship between attributes of plants represented in the germinable seed bank and stocking pressure in a semi-arid subtropical rangeland","AUSTRALIAN JOURNAL OF BOTANY","10.1071/BT96067","http://doi.org/10.1071/BT96067"
"Clark, SG; Li, J; Johnson, AM; Ward, GN; Chin, JF",1997,"Long-term persistence of subterranean clover (Trifolium subterraneum L) cultivars at three sites in south-western Victoria","AUSTRALIAN JOURNAL OF EXPERIMENTAL AGRICULTURE","10.1071/EA97012","http://doi.org/10.1071/EA97012"
"Jones, R; Medd, R",1997,"Economic analysis of integrated management of wild oats involving fallow, herbicide and crop rotational options","AUSTRALIAN JOURNAL OF EXPERIMENTAL AGRICULTURE","10.1071/EA97036","http://doi.org/10.1071/EA97036"
"Daniels, RE; Raybould, AF; Farkas, JM",1997,"Conserving genetic variation in British populations of Lobelia urens","BIOLOGICAL CONSERVATION","10.1016/S0006-3207(96)00115-2","http://doi.org/10.1016/S0006-3207(96)00115-2"
"Schott, GW; Hamburg, SP",1997,"The seed rain and seed bank of an adjacent native tallgrass prairie and old field","CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE","10.1139/b97-001","http://doi.org/10.1139/b97-001"
"Sans, FX; Masalles, RM",1997,"Demography of the arable weed Diplotaxis erucoides in central Catalonia, Spain","CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE","10.1139/b97-011","http://doi.org/10.1139/b97-011"
"Keiffer, CH; Ungar, IA",1997,"The effects of density and salinity on shoot biomass and ion accumulation in five inland halophytic species","CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE","10.1139/b97-012","http://doi.org/10.1139/b97-012"
"Kalamees, R; Zobel, M",1997,"The seed bank in an Estonian calcareous grassland: Comparison of different successional stages","FOLIA GEOBOTANICA & PHYTOTAXONOMICA","10.1007/BF02803879","http://doi.org/10.1007/BF02803879"
"Kellman, M; Meave, J",1997,"Fire in the tropical gallery forests of Belize","JOURNAL OF BIOGEOGRAPHY","10.1111/j.1365-2699.1997.tb00047.x","http://doi.org/10.1111/j.1365-2699.1997.tb00047.x"
"Ghersa, CM; MartinezGhersa, MA; BenechArnold, RL",1997,"Seed dormancy implications in grain and forage production","JOURNAL OF PRODUCTION AGRICULTURE","10.2134/jpa1997.0111","http://doi.org/10.2134/jpa1997.0111"
"Eriksson, A; Eriksson, O",1997,"Seedling recruitment in semi-natural pastures: the effects of disturbance, seed size, phenology and seed bank","NORDIC JOURNAL OF BOTANY","10.1111/j.1756-1051.1997.tb00344.x","http://doi.org/10.1111/j.1756-1051.1997.tb00344.x"
"Mulugeta, D; Stoltenberg, DE",1997,"Seed bank characterization and emergence of a weed community in a moldboard plow system","WEED SCIENCE","10.1017/S004317450009247X","http://doi.org/10.1017/S004317450009247X"
"Forcella, F; Wilson, RG; Dekker, J; Kremer, RJ; Cardina, J; Anderson, RL; Alm, D; Renner, KA; Harvey, RG; Clay, S; Buhler, DD",1997,"Weed seed bank emergence across the corn belt","WEED SCIENCE","10.1017/S0043174500092493","http://doi.org/10.1017/S0043174500092493"
"Andersen, UV; Calov, B",1996,"Long-term effects of sheep grazing on Giant Hogweed (Heracleum mantegazzianum)","HYDROBIOLOGIA","10.1007/BF00012768","http://doi.org/10.1007/BF00012768"
"French, K; Westoby, M",1996,"Vertebrate-dispersed species in a fire-prone environment","AUSTRALIAN JOURNAL OF ECOLOGY","10.1111/j.1442-9993.1996.tb00624.x","http://doi.org/10.1111/j.1442-9993.1996.tb00624.x"
"Takenaka, A; Washitani, I; Kuramoto, N; Inoue, K",1996,"Life history and demographic features of Aster kantoensis, an endangered local endemic of floodplains","BIOLOGICAL CONSERVATION","10.1016/S0006-3207(96)00036-5","http://doi.org/10.1016/S0006-3207(96)00036-5"
"Baskin, CC; Baskin, JM",1996,"Role of temperature and light in the germination ecology of buried seeds of weedy species of disturbed forests .2. Erechtites hieracifolia","CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE","10.1139/b96-240","http://doi.org/10.1139/b96-240"
"Hairston, NG; Kearns, CM; Ellner, SP",1996,"Phenotypic variation in a zooplankton egg bank","ECOLOGY","10.2307/2265740","http://doi.org/10.2307/2265740"
"Jansen, PI; Ison, RL",1996,"Population dynamics of Trifolium balansae and T-resupinatum in self-regenerating pastures .1. Seed and plant densities and dry matter yield","JOURNAL OF APPLIED ECOLOGY","10.2307/2404766","http://doi.org/10.2307/2404766"
"Jansen, PI; Ison, RL; Cousens, RD",1996,"Population dynamics of Trifolium balansae and T-resupinatum in self-regenerating pastures .2. Predicting long-term persistence from a demographic model","JOURNAL OF APPLIED ECOLOGY","10.2307/2404767","http://doi.org/10.2307/2404767"
"Scott, JK",1996,"Population ecology of Chrysanthemoides monilifera in South Africa: Implications for its control in Australia","JOURNAL OF APPLIED ECOLOGY","10.2307/2404788","http://doi.org/10.2307/2404788"
"McCloskey, M; Firbank, LG; Watkinson, AR; Webb, DJ",1996,"The dynamics of experimental arable weed communities under different management practices","JOURNAL OF VEGETATION SCIENCE","10.2307/3236458","http://doi.org/10.2307/3236458"
"RussellSmith, J",1996,"Regeneration of monsoon rain forest in northern Australia: The sapling bank","JOURNAL OF VEGETATION SCIENCE","10.2307/3236464","http://doi.org/10.2307/3236464"
"Kotanen, PM",1996,"Revegetation following sail disturbance in a California meadow: The vole of propagule supply","OECOLOGIA","10.1007/BF00329039","http://doi.org/10.1007/BF00329039"
